21474836480,107374182401,REF
21474836481,107374182402,REF
21474836482,107374182403,REF
21474836483,107374182404,REF
21474836484,107374182405,REF
21474836485,107374182406,REF
21474836486,107374182407,REF
21474836487,107374182408,REF
21474836488,107374182409,REF
21474836489,107374182410,REF
21474836490,107374182411,REF
21474836491,107374182413,REF
21474836492,107374182412,REF
21474836493,107374182414,REF
21474836494,107374182415,REF
21474836495,107374182416,REF
21474836496,107374182417,REF
21474836497,107374182418,REF
21474836498,107374182419,REF
21474836499,107374182420,REF
21474836500,107374182421,REF
21474836501,107374182422,REF
21474836502,107374182423,REF
21474836503,107374182424,REF
21474836504,107374182425,REF
21474836505,107374182400,REF
21474836506,107374182426,REF
21474836507,107374182428,REF
21474836508,107374182429,REF
21474836509,107374182430,REF
21474836510,107374182427,REF
21474836511,107374182432,REF
21474836512,107374182433,REF
21474836513,107374182431,REF
34359738368,94489280547,REF
34359738369,94489280583,REF
34359738370,94489280545,REF
34359738371,94489280535,REF
34359738372,94489280591,REF
34359738373,94489280583,REF
34359738374,94489280545,REF
34359738375,94489280535,REF
34359738376,94489280591,REF
34359738377,94489280542,REF
34359738378,94489280547,REF
34359738379,94489280555,REF
34359738380,94489280541,REF
34359738381,94489280554,REF
34359738382,94489280530,REF
34359738383,94489280561,REF
34359738384,94489280543,REF
34359738385,94489280531,REF
34359738386,94489280536,REF
34359738387,94489280531,REF
34359738388,94489280539,REF
34359738389,94489280536,REF
34359738390,94489280531,REF
34359738391,94489280550,REF
34359738392,94489280531,REF
34359738393,94489280551,REF
34359738394,94489280548,REF
34359738395,94489280538,REF
34359738396,94489280548,REF
34359738397,94489280538,REF
34359738398,94489280548,REF
34359738399,94489280538,REF
34359738400,94489280536,REF
34359738401,94489280557,REF
34359738402,94489280562,REF
34359738403,94489280563,REF
34359738404,94489280564,REF
34359738405,94489280541,REF
34359738406,94489280554,REF
34359738407,94489280530,REF
34359738408,94489280533,REF
34359738409,94489280547,REF
34359738410,94489280561,REF
34359738411,94489280555,REF
34359738412,94489280536,REF
34359738413,94489280531,REF
34359738414,94489280541,REF
34359738415,94489280554,REF
34359738416,94489280534,REF
34359738417,94489280561,REF
34359738418,94489280677,REF
34359738419,94489280544,REF
34359738420,94489280537,REF
34359738421,94489280536,REF
34359738422,94489280531,REF
34359738423,94489280541,REF
34359738424,94489280554,REF
34359738425,94489280691,REF
34359738426,94489280561,REF
34359738427,94489280677,REF
34359738428,94489280544,REF
34359738429,94489280537,REF
34359738430,94489280536,REF
34359738431,94489280531,REF
34359738432,94489280557,REF
34359738433,94489280542,REF
34359738434,94489280554,REF
34359738435,94489280533,REF
34359738436,94489280555,REF
34359738437,94489280558,REF
34359738438,94489280534,REF
34359738439,94489280543,REF
34359738440,94489280530,REF
34359738441,94489280560,REF
34359738442,94489280531,REF
34359738443,94489280542,REF
34359738444,94489280554,REF
34359738445,94489280532,REF
34359738446,94489280536,REF
34359738447,94489280733,REF
34359738448,94489280541,REF
34359738449,94489280554,REF
34359738450,94489280543,REF
34359738451,94489280542,REF
34359738452,94489280536,REF
34359738453,94489280746,REF
34359738454,94489280534,REF
34359738455,94489280543,REF
34359738456,94489280554,REF
34359738457,94489280558,REF
34359738458,94489280534,REF
34359738459,94489280536,REF
34359738460,94489280531,REF
34359738461,94489280549,REF
34359738462,94489280550,REF
34359738463,94489280559,REF
34359738464,94489280555,REF
34359738465,94489280542,REF
34359738466,94489280554,REF
34359738467,94489280536,REF
34359738468,94489280733,REF
34359738469,94489280543,REF
34359738470,94489280554,REF
34359738471,94489280530,REF
34359738472,94489280536,REF
34359738473,94489280572,REF
34359738474,94489280542,REF
34359738475,94489280558,REF
34359738476,94489280534,REF
34359738477,94489280557,REF
34359738478,94489280555,REF
34359738479,94489280543,REF
34359738480,94489280554,REF
34359738481,94489280534,REF
34359738482,94489280536,REF
34359738483,94489280542,REF
34359738484,94489280536,REF
34359738485,94489280531,REF
34359738486,94489280568,REF
34359738487,94489280569,REF
34359738488,94489280570,REF
34359738489,94489280571,REF
34359738490,94489280536,REF
34359738491,94489280531,REF
34359738492,94489280572,REF
34359738493,94489280573,REF
34359738494,94489280574,REF
34359738495,94489280556,REF
34359738496,94489280536,REF
34359738497,94489280531,REF
34359738498,94489280565,REF
34359738499,94489280566,REF
34359738500,94489280575,REF
34359738501,94489280567,REF
34359738502,94489280576,REF
34359738503,94489280536,REF
34359738504,94489280832,REF
34359738505,94489280532,REF
34359738506,94489280898,REF
34359738507,94489280884,REF
34359738508,94489280890,REF
34359738509,94489280891,REF
34359738510,94489280892,REF
34359738511,94489280888,REF
34359738512,94489280883,REF
34359738513,94489280881,REF
34359738514,94489280922,REF
34359738515,94489280920,REF
34359738516,94489280917,REF
34359738517,94489280928,REF
34359738518,94489280925,REF
34359738519,94489280926,REF
68719476736,94489280530,REF
68719476737,94489280531,REF
68719476738,94489280532,REF
68719476739,94489280533,REF
68719476740,94489280534,REF
68719476741,94489280535,REF
68719476742,94489280536,REF
68719476743,94489280537,REF
68719476744,94489280538,REF
68719476745,94489280539,REF
68719476746,94489280537,REF
68719476747,94489280545,REF
68719476748,94489280546,REF
68719476749,94489280547,REF
68719476750,94489280546,REF
68719476751,94489280548,REF
68719476752,94489280546,REF
68719476753,94489280549,REF
68719476754,94489280546,REF
68719476755,94489280550,REF
68719476756,94489280546,REF
68719476757,94489280551,REF
68719476758,94489280546,REF
68719476759,94489280552,REF
68719476760,94489280546,REF
68719476761,94489280552,REF
68719476762,94489280540,REF
68719476763,94489280540,REF
68719476764,94489280540,REF
68719476765,94489280553,REF
68719476766,94489280546,REF
68719476767,94489280552,REF
68719476768,94489280553,REF
68719476769,94489280553,REF
68719476770,94489280552,REF
68719476771,94489280552,REF
68719476772,94489280553,REF
68719476773,94489280553,REF
68719476774,94489280552,REF
68719476775,94489280541,REF
68719476776,94489280542,REF
68719476777,94489280543,REF
68719476778,94489280544,REF
68719476779,94489280554,REF
68719476780,111669149696,REF
68719476781,94489280579,REF
68719476782,94489280580,REF
68719476783,94489280580,REF
68719476784,94489280580,REF
68719476785,111669149696,REF
68719476786,94489280579,REF
68719476787,94489280581,REF
68719476788,94489280581,REF
68719476789,94489280581,REF
68719476790,94489280582,REF
68719476791,94489280584,REF
68719476792,94489280584,REF
68719476793,111669149696,REF
68719476794,94489280585,REF
68719476795,94489280586,REF
68719476796,94489280586,REF
68719476797,94489280587,REF
68719476798,94489280586,REF
68719476799,94489280588,REF
68719476800,94489280587,REF
68719476801,94489280586,REF
68719476802,94489280589,REF
68719476803,94489280589,REF
68719476804,94489280582,REF
68719476805,94489280590,REF
68719476806,94489280586,REF
68719476807,94489280555,REF
68719476808,111669149698,REF
68719476809,94489280592,REF
68719476810,94489280593,REF
68719476811,94489280593,REF
68719476812,111669149697,REF
68719476813,94489280594,REF
68719476814,94489280595,REF
68719476815,94489280595,REF
68719476816,94489280596,REF
68719476817,94489280595,REF
68719476818,94489280597,REF
68719476819,94489280596,REF
68719476820,94489280595,REF
68719476821,94489280598,REF
68719476822,94489280598,REF
68719476823,94489280592,REF
68719476824,94489280599,REF
68719476825,94489280595,REF
68719476826,94489280556,REF
68719476827,94489280600,REF
68719476828,94489280601,REF
68719476829,94489280602,REF
68719476830,94489280602,REF
68719476831,94489280602,REF
68719476832,94489280603,REF
68719476833,94489280603,REF
68719476834,94489280603,REF
68719476835,94489280603,REF
68719476836,94489280603,REF
68719476837,94489280603,REF
68719476838,94489280604,REF
68719476839,94489280604,REF
68719476840,94489280604,REF
68719476841,94489280604,REF
68719476842,94489280604,REF
68719476843,94489280604,REF
68719476844,94489280605,REF
68719476845,94489280600,REF
68719476846,94489280605,REF
68719476847,94489280606,REF
68719476848,94489280607,REF
68719476849,94489280608,REF
68719476850,94489280609,REF
68719476851,94489280828,REF
68719476852,94489280512,REF
68719476853,94489280512,REF
68719476854,94489280828,REF
68719476855,94489280828,REF
68719476856,94489280609,REF
68719476857,94489280609,REF
68719476858,94489280829,REF
68719476859,94489280829,REF
68719476860,94489280829,REF
68719476861,94489280512,REF
68719476862,94489280828,REF
68719476863,94489280610,REF
68719476864,94489280601,REF
68719476865,94489280601,REF
68719476866,94489280611,REF
68719476867,94489280611,REF
68719476868,94489280611,REF
68719476869,94489280612,REF
68719476870,94489280613,REF
68719476871,94489280613,REF
68719476872,94489280613,REF
68719476873,94489280613,REF
68719476874,94489280613,REF
68719476875,94489280612,REF
68719476876,94489280614,REF
68719476877,94489280613,REF
68719476878,94489280612,REF
68719476879,94489280613,REF
68719476880,94489280613,REF
68719476881,94489280613,REF
68719476882,94489280613,REF
68719476883,94489280615,REF
68719476884,94489280615,REF
68719476885,94489280609,REF
68719476886,94489280609,REF
68719476887,94489280607,REF
68719476888,94489280609,REF
68719476889,94489280606,REF
68719476890,94489280616,REF
68719476891,94489280601,REF
68719476892,94489280617,REF
68719476893,94489280617,REF
68719476894,94489280617,REF
68719476895,94489280616,REF
68719476896,94489280606,REF
68719476897,94489280557,REF
68719476898,111669149699,REF
68719476899,94489280618,REF
68719476900,94489280619,REF
68719476901,94489280619,REF
68719476902,94489280619,REF
68719476903,94489280620,REF
68719476904,94489280620,REF
68719476905,94489280621,REF
68719476906,111669149700,REF
68719476907,94489280620,REF
68719476908,111669149700,REF
68719476909,111669149701,REF
68719476910,94489280621,REF
68719476911,94489280620,REF
68719476912,94489280558,REF
68719476913,111669149702,REF
68719476914,94489280622,REF
68719476915,94489280623,REF
68719476916,94489280623,REF
68719476917,94489280623,REF
68719476918,94489280624,REF
68719476919,94489280624,REF
68719476920,94489280624,REF
68719476921,94489280624,REF
68719476922,94489280625,REF
68719476923,94489280626,REF
68719476924,94489280559,REF
68719476925,111669149703,REF
68719476926,94489280627,REF
68719476927,94489280628,REF
68719476928,94489280628,REF
68719476929,94489280628,REF
68719476930,94489280629,REF
68719476931,94489280629,REF
68719476932,94489280630,REF
68719476933,94489280631,REF
68719476934,94489280631,REF
68719476935,94489280631,REF
68719476936,94489280629,REF
68719476937,94489280830,REF
68719476938,94489280560,REF
68719476939,111669149704,REF
68719476940,94489280632,REF
68719476941,94489280633,REF
68719476942,94489280633,REF
68719476943,94489280633,REF
68719476944,94489280634,REF
68719476945,94489280634,REF
68719476946,94489280634,REF
68719476947,94489280561,REF
68719476948,111669149705,REF
68719476949,111669149706,REF
68719476950,94489280635,REF
68719476951,94489280635,REF
68719476952,94489280635,REF
68719476953,94489280636,REF
68719476954,94489280636,REF
68719476955,94489280637,REF
68719476956,94489280637,REF
68719476957,94489280637,REF
68719476958,94489280562,REF
68719476959,111669149707,REF
68719476960,94489280638,REF
68719476961,94489280638,REF
68719476962,94489280639,REF
68719476963,94489280563,REF
68719476964,111669149708,REF
68719476965,94489280640,REF
68719476966,94489280640,REF
68719476967,94489280641,REF
68719476968,94489280564,REF
68719476969,111669149709,REF
68719476970,94489280642,REF
68719476971,94489280642,REF
68719476972,94489280643,REF
68719476973,94489280565,REF
68719476974,94489280644,REF
68719476975,94489280645,REF
68719476976,94489280646,REF
68719476977,94489280647,REF
68719476978,94489280645,REF
68719476979,94489280648,REF
68719476980,94489280649,REF
68719476981,94489280645,REF
68719476982,94489280650,REF
68719476983,94489280651,REF
68719476984,94489280645,REF
68719476985,94489280652,REF
68719476986,111669149710,REF
68719476987,94489280831,REF
68719476988,94489280645,REF
68719476989,94489280653,REF
68719476990,94489280654,REF
68719476991,94489280655,REF
68719476992,94489280656,REF
68719476993,94489280833,REF
68719476994,94489280513,REF
68719476995,94489280648,REF
68719476996,94489280833,REF
68719476997,94489280833,REF
68719476998,94489280656,REF
68719476999,94489280656,REF
68719477000,94489280834,REF
68719477001,94489280834,REF
68719477002,94489280834,REF
68719477003,94489280513,REF
68719477004,94489280833,REF
68719477005,94489280657,REF
68719477006,94489280644,REF
68719477007,94489280835,REF
68719477008,94489280514,REF
68719477009,94489280835,REF
68719477010,94489280835,REF
68719477011,94489280656,REF
68719477012,94489280656,REF
68719477013,94489280836,REF
68719477014,94489280836,REF
68719477015,94489280836,REF
68719477016,94489280514,REF
68719477017,94489280835,REF
68719477018,94489280658,REF
68719477019,94489280659,REF
68719477020,94489280660,REF
68719477021,94489280660,REF
68719477022,94489280661,REF
68719477023,94489280661,REF
68719477024,94489280661,REF
68719477025,94489280662,REF
68719477026,94489280663,REF
68719477027,94489280663,REF
68719477028,94489280659,REF
68719477029,94489280663,REF
68719477030,94489280646,REF
68719477031,94489280663,REF
68719477032,94489280648,REF
68719477033,94489280663,REF
68719477034,94489280653,REF
68719477035,94489280662,REF
68719477036,94489280664,REF
68719477037,94489280663,REF
68719477038,94489280662,REF
68719477039,94489280663,REF
68719477040,94489280650,REF
68719477041,94489280663,REF
68719477042,94489280652,REF
68719477043,94489280663,REF
68719477044,94489280656,REF
68719477045,94489280656,REF
68719477046,94489280654,REF
68719477047,94489280656,REF
68719477048,94489280665,REF
68719477049,94489280659,REF
68719477050,94489280644,REF
68719477051,94489280566,REF
68719477052,94489280666,REF
68719477053,94489280667,REF
68719477054,94489280668,REF
68719477055,94489280669,REF
68719477056,94489280670,REF
68719477057,94489280671,REF
68719477058,94489280837,REF
68719477059,94489280515,REF
68719477060,94489280837,REF
68719477061,94489280837,REF
68719477062,94489280671,REF
68719477063,94489280671,REF
68719477064,94489280838,REF
68719477065,94489280838,REF
68719477066,94489280838,REF
68719477067,94489280515,REF
68719477068,94489280515,REF
68719477069,94489280515,REF
68719477070,94489280837,REF
68719477071,94489280672,REF
68719477072,94489280673,REF
68719477073,94489280673,REF
68719477074,94489280673,REF
68719477075,94489280673,REF
68719477076,94489280674,REF
68719477077,94489280673,REF
68719477078,94489280668,REF
68719477079,94489280674,REF
68719477080,94489280675,REF
68719477081,94489280666,REF
68719477082,94489280676,REF
68719477083,94489280678,REF
68719477084,94489280666,REF
68719477085,94489280678,REF
68719477086,94489280679,REF
68719477087,94489280680,REF
68719477088,94489280680,REF
68719477089,94489280680,REF
68719477090,94489280681,REF
68719477091,94489280681,REF
68719477092,94489280681,REF
68719477093,94489280676,REF
68719477094,94489280666,REF
68719477095,94489280567,REF
68719477096,94489280682,REF
68719477097,94489280683,REF
68719477098,94489280684,REF
68719477099,94489280684,REF
68719477100,94489280684,REF
68719477101,94489280685,REF
68719477102,94489280683,REF
68719477103,94489280686,REF
68719477104,94489280687,REF
68719477105,94489280688,REF
68719477106,94489280689,REF
68719477107,94489280690,REF
68719477108,94489280690,REF
68719477109,94489280690,REF
68719477110,94489280685,REF
68719477111,94489280690,REF
68719477112,94489280690,REF
68719477113,94489280692,REF
68719477114,94489280690,REF
68719477115,94489280686,REF
68719477116,94489280692,REF
68719477117,94489280693,REF
68719477118,94489280690,REF
68719477119,94489280682,REF
68719477120,94489280690,REF
68719477121,94489280689,REF
68719477122,94489280689,REF
68719477123,94489280694,REF
68719477124,94489280694,REF
68719477125,94489280694,REF
68719477126,94489280690,REF
68719477127,94489280695,REF
68719477128,94489280696,REF
68719477129,94489280682,REF
68719477130,94489280696,REF
68719477131,94489280697,REF
68719477132,94489280698,REF
68719477133,94489280698,REF
68719477134,94489280698,REF
68719477135,94489280699,REF
68719477136,94489280699,REF
68719477137,94489280699,REF
68719477138,94489280695,REF
68719477139,94489280682,REF
68719477140,94489280568,REF
68719477141,94489280700,REF
68719477142,94489280700,REF
68719477143,94489280700,REF
68719477144,94489280701,REF
68719477145,94489280702,REF
68719477146,94489280702,REF
68719477147,94489280703,REF
68719477148,94489280704,REF
68719477149,94489280703,REF
68719477150,94489280705,REF
68719477151,94489280839,REF
68719477152,94489280516,REF
68719477153,94489280516,REF
68719477154,94489280839,REF
68719477155,94489280839,REF
68719477156,94489280703,REF
68719477157,94489280840,REF
68719477158,94489280840,REF
68719477159,94489280840,REF
68719477160,94489280841,REF
68719477161,94489280841,REF
68719477162,94489280841,REF
68719477163,94489280842,REF
