25769803781,90194313240,CFG
25769803784,30064771141,CFG
25769803784,30064771142,CFG
25769803785,30064771142,CFG
25769803792,124554051586,CFG
25769803794,30064771161,CFG
25769803795,68719476838,CFG
25769803796,30064771184,CFG
25769803799,68719476862,CFG
25769803800,30064771201,CFG
25769803801,30064771208,CFG
25769803802,30064771228,CFG
25769803804,30064771236,CFG
25769803807,30064771244,CFG
25769803812,30064771256,CFG
25769803816,30064771266,CFG
25769803817,68719476936,CFG
25769803818,90194313288,CFG
25769803823,30064771279,CFG
25769803824,90194313292,CFG
25769803826,30064771289,CFG
25769803827,141733920775,CFG
25769803834,68719477004,CFG
25769803835,30064771333,CFG
25769803838,68719477017,CFG
25769803839,90194313311,CFG
25769803840,30064771354,CFG
25769803841,30064771373,CFG
25769803845,68719477070,CFG
25769803846,90194313327,CFG
25769803849,30064771415,CFG
25769803851,68719477094,CFG
25769803853,30064771426,CFG
25769803857,68719477129,CFG
25769803858,30064771462,CFG
25769803860,68719477139,CFG
25769803862,30064771488,CFG
25769803863,30064771491,CFG
25769803866,68719477169,CFG
25769803867,30064771498,CFG
25769803870,68719477186,CFG
25769803871,90194313371,CFG
25769803872,30064771528,CFG
25769803877,68719477227,CFG
25769803878,90194313384,CFG
25769803881,68719477246,CFG
25769803882,30064771572,CFG
25769803887,68719477265,CFG
25769803888,30064771593,CFG
25769803895,30064771602,CFG
25769803896,30064771605,CFG
25769803897,30064771622,CFG
25769803900,68719477297,CFG
25769803901,30064771624,CFG
25769803902,30064771645,CFG
25769803904,124554051601,CFG
25769803910,68719477344,CFG
25769803911,30064771678,CFG
25769803914,68719477364,CFG
25769803915,90194313429,CFG
25769803919,124554051602,CFG
25769803923,68719477405,CFG
25769803924,90194313444,CFG
25769803927,30064771767,CFG
25769803928,68719477430,CFG
25769803929,30064771782,CFG
25769803936,30064771811,CFG
25769803938,68719477469,CFG
25769803941,68719477485,CFG
25769803942,30064771838,CFG
25769803947,68719477507,CFG
25769803948,90194313482,CFG
25769803950,30064771867,CFG
25769803951,30064771880,CFG
25769803954,68719477535,CFG
25769803955,90194313489,CFG
25769803957,30064771906,CFG
25769803961,68719477571,CFG
25769803962,90194313501,CFG
25769803966,68719477592,CFG
25769803967,90194313507,CFG
25769804008,68719477717,CFG
25769804010,30064772112,CFG
25769804012,30064772117,CFG
25769804014,68719477760,CFG
25769804016,30064772129,CFG
25769804018,68719477775,CFG
25769804019,141733920801,CFG
25769804022,68719477809,CFG
25769804023,68719477806,CFG
25769804024,30064772169,CFG
25769804026,68719477818,CFG
30064771072,68719476737,CFG
30064771073,68719476738,CFG
30064771074,68719476739,CFG
30064771075,68719476740,CFG
30064771076,68719476741,CFG
30064771077,68719476742,CFG
30064771078,68719476743,CFG
30064771079,68719476744,CFG
30064771080,68719476745,CFG
30064771081,68719476746,CFG
30064771082,68719476747,CFG
30064771083,30064771084,CFG
30064771084,68719476749,CFG
30064771085,30064771086,CFG
30064771086,68719476751,CFG
30064771087,30064771088,CFG
30064771088,68719476753,CFG
30064771089,30064771090,CFG
30064771090,68719476755,CFG
30064771091,30064771092,CFG
30064771092,68719476757,CFG
30064771093,30064771094,CFG
30064771094,68719476759,CFG
30064771095,30064771096,CFG
30064771096,68719476762,CFG
30064771097,30064771098,CFG
30064771098,68719476763,CFG
30064771099,68719476764,CFG
30064771100,68719476765,CFG
30064771100,68719476775,CFG
30064771101,30064771102,CFG
30064771102,68719476770,CFG
30064771103,55834574851,CFG
30064771104,90194313233,CFG
30064771105,68719476769,CFG
